hrEnergyX,stdX,energiaX, energiaTotalX, autocorrX, rmsX,aucX, stdZ, energiaTotalZ, aucZ, autocorrZ, rmsZ, powerBandX, maxZ, zcrX, ampZ,medianFreqX, minZ, stdY, energiaY,class
0.036339245842234684,2.18683422045298,961.2310254565828,48.061551272829135,961.2310254565828,2.18683422045298,38.24735159298448,0.42889574047168083,1.8487131397572516,7.346131549945113,36.97426279514504,0.42889574047168083,0.04975124378109452,0.7758612340579933,13.0,-1.6505761284471063,0.40404040404040403,-0.874714894389113,0.3489252516347308,24.471515076900403,1
0.007553374141164382,2.489991483123849,1246.2115747918906,62.31057873959453,1246.2115747918908,2.489991483123849,44.49526600808981,0.8013129907883565,6.453130217522116,13.91130390189299,129.06260435044234,0.8013129907883565,0.09950248756218905,1.4173160871588308,15.0,-2.829270509002651,0.40404040404040403,-1.41195442184382,0.24329596030433803,11.897777784382416,1
0.018329109602220114,2.1611023696300506,938.7430538561448,46.93715269280724,938.7430538561448,2.1611023696300506,38.5417343357016,0.654126995137978,4.300215363970814,11.56986316177861,86.0043072794163,0.6541269951379779,0.09950248756218905,0.9327679484810947,14.0,-2.2981738322857375,0.35353535353535354,-1.3654058838046428,0.2353217329518166,11.130639917888663,1
0.026002439317345517,2.163556412079285,940.8762459981272,47.04381229990636,940.8762459981272,2.163556412079285,38.71058949729058,0.6879457715395572,4.756357315020523,11.9735989610578,95.12714630041046,0.6879457715395572,0.09950248756218905,1.2760449160847678,13.0,-2.500063021287378,0.40404040404040403,-1.2240181052026102,0.30319851177743634,18.47779684635449,1
0.017429617821497847,2.103632707961123,889.479384570773,44.47396922853865,889.479384570773,2.103632707961123,37.48026622708865,0.7590097522843862,5.789762830831192,13.272858324107172,115.79525661662385,0.7590097522843862,0.04975124378109452,1.204166823700783,14.0,-2.6748027145164865,0.35353535353535354,-1.4706358908157036,0.3125976458275177,19.641174923558147,1
0.005593450010439017,2.1587871917738877,936.7327900127647,46.836639500638235,936.7327900127648,2.1587871917738877,38.72715886877465,0.6124752081644538,3.770015100191715,10.29420474996315,75.4003020038343,0.6124752081644538,0.09950248756218905,0.9749411994402628,13.0,-2.3285402835708666,0.35353535353535354,-1.3535990841306038,0.29167923914814214,17.100432488557857,1
0.004891880886883631,2.3467733078070427,1106.9763366053576,55.34881683026788,1106.9763366053578,2.3467733078070427,41.3360368663494,0.566480373123955,3.2250451320032867,9.74513690039661,64.50090264006573,0.566480373123955,0.09950248756218905,0.9454960411211477,14.0,-2.1650346187394405,0.35353535353535354,-1.2195385776182928,0.4399440316867409,38.9037009543736,1
0.012382963204731076,2.32998610578566,1091.1958858839992,54.55979429419996,1091.195885883999,2.32998610578566,41.671919764469344,0.3673372933393508,1.3561137051326964,6.260053911318522,27.12227410265393,0.3673372933393508,0.09950248756218905,0.6954496342248486,14.0,-1.600266653270074,0.35353535353535354,-0.9048170190452254,0.3443058024267198,23.827843602526187,1
0.027185372393389647,2.5064354727032554,1262.7259745438632,63.136298727193164,1262.7259745438632,2.5064354727032554,44.988039199027995,0.5039475196884163,2.5523291811310735,8.377040871618176,51.04658362262147,0.5039475196884163,0.09950248756218905,0.8289686748178831,13.0,-2.041019740645913,0.40404040404040403,-1.21205106582803,0.3257029024215045,21.322558509804214,1
0.030073354284122264,2.3625458859486295,1121.9062357057717,56.09531178528859,1121.9062357057717,2.3625458859486295,42.36020841379184,0.3780231863150153,1.4361603703871555,6.3812280711919485,28.723207407743114,0.3780231863150153,0.14925373134328357,0.6932977882663369,13.0,-1.4473839580162657,0.40404040404040403,-0.7540861697499288,0.26726755088678955,14.357820695161553,1
0.037621861365511655,2.1826874090417454,957.5889894434629,47.87944947217314,957.5889894434629,2.1826874090417454,39.0255386005933,0.6194160788549508,3.855946601377629,10.486220554151224,77.11893202755257,0.6194160788549508,0.09950248756218905,0.8494897594818411,13.0,-2.2774959280576237,0.45454545454545453,-1.4280061685757826,0.30831324394264703,19.106468334478073,1
0.02953575962135166,2.366199266577216,1125.3786927992612,56.268934639963064,1125.3786927992614,2.366199266577216,42.59803635984574,0.5178471023316078,2.695064495002089,8.966756859014469,53.901289900041775,0.5178471023316078,0.09950248756218905,0.8236891652804044,13.0,-1.850260010652967,0.40404040404040403,-1.0265708453725626,0.3444974213744172,23.854373140058172,1
0.04125371884785949,2.2340318679833158,1003.1705758201695,50.15852879100847,1003.1705758201697,2.2340318679833158,39.78055230756554,0.44206567840132865,1.9639917434052905,7.7755395276289345,39.27983486810581,0.44206567840132865,0.09950248756218905,0.7287047362047208,13.0,-1.492891344682791,0.45454545454545453,-0.7641866084780702,0.37568150049808663,28.368454553115264,1
0.028916140234107122,2.172684028997323,948.8317338618681,47.441586693093406,948.831733861868,2.172684028997323,39.24245016166672,0.5804597871904938,3.386182323679596,10.344188080635842,67.72364647359191,0.5804597871904938,0.14925373134328357,0.9960539345463282,12.0,-2.1110478123948653,0.30303030303030304,-1.114993877848537,0.4035293582772483,32.73002454132121,1
0.011852188898779729,2.1880982214710185,962.3425391877315,48.117126959386574,962.3425391877315,2.1880982214710185,39.24866622693155,0.5170932285238359,2.6872233402012995,8.871308996044512,53.74446680402598,0.5170932285238359,0.09950248756218905,0.9659670804246208,12.0,-1.9447986304006175,0.30303030303030304,-0.9788315499759968,0.4067315296140199,33.251537973614234,1
0.013905542281607324,2.36796172852627,1127.0557923007896,56.35278961503948,1127.0557923007898,2.36796172852627,42.42997890749764,0.5873150524001871,3.4666366562971382,10.425923439453845,69.33273312594275,0.5873150524001872,0.09950248756218905,0.9387413911262197,14.0,-2.0510574025425914,0.35353535353535354,-1.1123160114163717,0.24672394955546212,12.235414164133491,1
0.007683779853389921,2.4627795957004763,1219.1219507367189,60.95609753683594,1219.1219507367189,2.4627795957004763,43.962765004985165,0.5198999682369949,2.716474568576925,9.120654846220065,54.329491371538495,0.5198999682369949,0.09950248756218905,0.8329396335007004,14.0,-1.7654793458663214,0.35353535353535354,-0.9325397123656209,0.34527603599190876,23.962323747087463,1
0.05389738947720259,2.6251867861185203,1385.2127380642683,69.26063690321341,1385.2127380642683,2.6251867861185203,47.04675933311735,0.4803627500881897,2.3190211353065,8.498556769545377,46.380422706130005,0.4803627500881896,0.04975124378109452,0.8633560730875924,13.0,-1.8402422079883518,0.40404040404040403,-0.9768861349007594,0.30062581651495696,18.165552192612196,1
0.00717024611290109,2.3268664920183237,1088.2758420072096,54.41379210036048,1088.2758420072096,2.3268664920183237,41.40855681469269,0.4102524135296738,1.6914857802095706,6.963032491886649,33.82971560419141,0.4102524135296738,0.09950248756218905,0.620931489021828,14.0,-1.5350593586077395,0.35353535353535354,-0.9141278695859114,0.25220665770389744,12.78524783622435,1
0.008167445804453806,2.4903894484230493,1246.6099605681889,62.330498028409444,1246.6099605681889,2.4903894484230493,44.47241201174062,0.43714920668610374,1.9205492605082128,7.719555468409093,38.410985210164256,0.43714920668610374,0.09950248756218905,0.846234039394032,15.0,-1.6369373992499803,0.35353535353535354,-0.7907033598559483,0.21732650566975878,9.493392823392167,1
0.005950434860715559,2.2146592123495825,985.8478007958195,49.29239003979097,985.8478007958195,2.2146592123495825,39.5428556030714,0.5802384902044212,3.3836008904227968,9.784050746834149,67.67201780845593,0.5802384902044212,0.09950248756218905,0.8080211823769758,14.0,-2.1963109994802092,0.35353535353535354,-1.3882898171032334,0.3020885609082351,18.342757224953303,1
0.025191053915189884,2.1406937789800744,921.0965409281625,46.05482704640813,921.0965409281624,2.1406937789800744,38.10205520459516,0.4081339313256321,1.6740617242881235,6.876203924386765,33.48123448576247,0.4081339313256321,0.09950248756218905,0.738372389405372,13.0,-1.8131424714182973,0.40404040404040403,-1.0747700820129253,0.4351456247450322,38.05969466168362,1
0.663445562959304,0.8247071426981263,136.70851611467884,6.8354258057339425,136.70851611467884,0.8247071426981263,13.136168535894129,1.698433558497519,28.990999353936978,29.57681230661664,579.8199870787396,1.698433558497519,0.8457711442786069,2.9891136760256654,29.0,-6.488770325659341,0.8080808080808081,-3.4996566496336756,0.53656314918048,57.867902624753285,2
0.6962033737210948,0.828997925754462,138.13474974194528,6.906737487097264,138.1347497419453,0.828997925754462,12.964687652954318,1.9343859776886314,37.60558356231794,32.64723262803729,752.1116712463588,1.9343859776886314,1.044776119402985,3.14816773723627,26.0,-7.570157759647408,0.7575757575757576,-4.421990022411138,0.512622692035218,52.81918690227623,2
0.6780495139511564,0.7448976618382918,111.52937784904296,5.576468892452148,111.52937784904296,0.7448976618382918,11.132327644598844,1.9387883854565224,37.776949055990144,33.668678980688966,755.5389811198028,1.9387883854565224,0.8955223880597014,3.363671851877105,31.0,-7.613597601951336,0.8080808080808081,-4.249925750074231,0.43638971163149987,38.277632063982544,2
0.7046037035773521,0.7415300342998008,110.52322514550143,5.526161257275072,110.52322514550141,0.7415300342998008,11.392581966200911,1.9439589906739407,37.97871440209157,32.96399615046542,759.5742880418313,1.9439589906739407,1.044776119402985,3.4640061754414435,30.0,-7.951820096062658,0.8080808080808081,-4.487813920621214,0.521638589349048,54.693470397511035,2
0.6400096150612047,0.8096346296384148,131.75715493545636,6.587857746772817,131.75715493545636,0.8096346296384148,12.870835365604265,1.893182629450848,36.02061170796699,33.88698935248654,720.41223415934,1.893182629450848,1.044776119402985,3.074933273585414,27.0,-6.302883033345358,0.8585858585858586,-3.2279497597599436,0.5181541425103134,53.965226795520245,2
0.7635502014759553,0.8338072663293213,139.74214603409877,6.987107301704938,139.74214603409877,0.8338072663293215,12.32462199143965,2.0609121281542784,42.68595593973263,36.39507208206065,853.7191187946526,2.0609121281542784,0.5970149253731343,3.1935676454075628,29.0,-7.483124503221888,1.0101010101010102,-4.2895568578143255,0.4428274549259152,39.41532712206886,2
0.6649830758684019,0.8521437670006874,145.95594892726248,7.297797446363124,145.9559489272625,0.8521437670006874,12.535786728448485,1.7573590878875809,31.037525185999755,30.670717541729488,620.7505037199951,1.7573590878875809,1.044776119402985,3.2852793667074023,25.0,-6.768266784156502,0.7575757575757576,-3.4829874174490993,0.39730919637225875,31.728774101915985,2
0.8225945259836409,0.835296271712186,140.2416921687919,7.012084608439595,140.2416921687919,0.835296271712186,13.156843140723453,1.9514806194472454,38.273179911185956,33.08455770071711,765.4635982237191,1.9514806194472454,0.9452736318407959,3.3264432327519544,32.0,-8.339197971343017,0.8080808080808081,-5.012754738591063,0.42945133927692086,37.07011901415493,2
0.7151810586057353,0.8205343552308552,135.3286022509372,6.7664301125468596,135.32860225093717,0.8205343552308553,12.983462977151618,1.8527226461586521,34.49744109607063,32.33940738790733,689.9488219214128,1.8527226461586521,1.144278606965174,3.276624889952659,27.0,-7.266256580949303,0.8080808080808081,-3.9896316909966445,0.4488159828407634,40.48859307711741,2
0.6356808508169552,0.7209469125996367,104.4726546081766,5.22363273040883,104.47265460817658,0.7209469125996367,11.287153530214677,1.202163971954876,14.524242065436557,20.708465589986595,290.4848413087311,1.202163971954876,1.044776119402985,2.2179346021283886,25.0,-5.353443843587328,0.7575757575757576,-3.13550924145894,0.44268482407742116,39.389940547159924,2
0.6505730888487224,0.6294850752463523,79.64654345153909,3.9823271725769542,79.64654345153909,0.6294850752463523,9.834443588327327,1.248195312933187,15.657814969245186,21.08292662031747,313.1562993849037,1.248195312933187,0.9452736318407959,2.255628669588287,27.0,-4.66944045501673,0.7575757575757576,-2.413811785428443,0.4972776936956912,49.70430603410844,2
0.432173585177465,0.7904294922928033,125.58053523953805,6.279026761976903,125.58053523953805,0.7904294922928033,12.434846346999898,1.0017783294060778,10.085776203739703,16.447644655298333,201.71552407479408,1.0017783294060778,0.7960199004975124,2.4159287924256505,26.0,-4.429501135454757,0.7070707070707071,-2.0135723430291064,0.43316775572746713,37.7144952249961,2
0.6181833947051607,0.7969876574862635,127.67305456327374,6.383652728163687,127.67305456327374,0.7969876574862633,12.05836736336082,1.0645847616219017,11.39007418250949,17.965315212884462,227.80148365018982,1.0645847616219017,0.6965174129353233,3.0362688874887755,28.0,-5.204710510049297,0.7575757575757576,-2.1684416225605223,0.537134860785309,57.99128559284152,2
0.4629147843141535,0.8626206469715367,149.5669904969001,7.478349524845005,149.56699049690008,0.8626206469715367,13.989996845388502,1.0146175950863583,10.345961085801196,16.687362428155403,206.9192217160239,1.0146175950863583,0.5472636815920398,1.9587137892676785,22.0,-4.326408773253911,0.7575757575757576,-2.3676949839862327,0.5484291013608776,60.45567032311945,2
0.6222789442193375,0.7451195220954963,111.59582354377193,5.579791177188596,111.59582354377193,0.7451195220954961,11.799821149081666,1.1181917850514471,12.566046324973243,18.59263540740121,251.3209264994648,1.1181917850514471,0.8955223880597014,2.13573636626667,28.0,-4.3107427076564635,0.7575757575757576,-2.1750063413897935,0.47002224645487206,44.40510334465938,2
0.7479358978581151,0.8046200906889168,130.1301115583884,6.50650557791942,130.13011155838836,0.8046200906889168,12.716912836253218,1.610728719367666,26.074192424327805,27.801468931265212,521.4838484865561,1.610728719367666,0.7960199004975124,2.7226892852175437,31.0,-5.845037632603116,0.8080808080808081,-3.1223483473855724,0.5357922847602036,57.70174785412036,2
0.6293462589761121,0.7650106266892728,117.6334930484503,5.881674652422515,117.6334930484503,0.7650106266892729,10.454508344954554,1.5839438744560823,25.214225884140795,27.40426917622609,504.28451768281604,1.583943874456082,0.7960199004975124,2.484806383794295,31.0,-5.551588496874346,1.1111111111111112,-3.066782113080051,0.5874755275447122,69.37062658825153,2
0.6910656850865721,0.6976057189725404,97.8174015677822,4.89087007838911,97.81740156778221,0.6976057189725404,10.993602732855663,1.4968099956263663,22.516423638220374,25.82031606843506,450.3284727644075,1.4968099956263663,1.144278606965174,2.4376906181319637,30.0,-5.44604527578589,0.8080808080808081,-3.0083546576539266,0.5367010509054024,57.89765162663562,2
0.6853354837410518,0.7085498378338767,100.91061741157702,5.045530870578851,100.91061741157702,0.7085498378338767,11.020125119112711,1.5772392464393667,25.001220587111646,27.519075979435144,500.0244117422329,1.5772392464393667,0.7960199004975124,2.4935853510821073,31.0,-5.565251347630369,0.8585858585858586,-3.071665996548262,0.47603414444339587,45.54830984186713,2
0.6788129566683485,0.7185668285930638,103.78399571801299,5.18919978590065,103.78399571801299,0.7185668285930638,11.084644692224494,1.538019367621974,23.773310930561983,26.82943600424052,475.4662186112396,1.538019367621974,1.044776119402985,2.3469827933642007,34.0,-5.575967315090003,0.7575757575757576,-3.2289845217258026,0.4772705022144009,45.78521358908128,2
0.684844839744213,0.6514184212772862,85.29353787545777,4.264676893772888,85.29353787545776,0.6514184212772862,10.284761119016977,1.708976540762413,29.352038209606444,29.999170265564587,587.0407641921289,1.708976540762413,0.8457711442786069,2.618495456897911,32.0,-6.143045439090132,0.8080808080808081,-3.5245499821922213,0.5949476851134158,71.14651235238424,2
0.6749722079284417,0.74980271474085,113.00302631758242,5.650151315879121,113.00302631758244,0.7498027147408499,12.023716586410874,1.5178671230845415,23.154402063576477,25.787169576969248,463.08804127152956,1.5178671230845415,1.044776119402985,2.372156972581739,28.0,-7.087224104229323,0.8080808080808081,-4.715067131647584,0.5414451747187076,58.92573832246052,2
0.8290550463405434,1.0571891313710724,224.64742075731357,11.23237103786568,224.64742075731357,1.0571891313710722,17.49089002206296,2.532594912915772,64.46107177891479,44.324176590268536,1289.2214355782958,2.532594912915772,0.8457711442786069,4.1862145269832265,35.0,-9.08944565964413,0.9595959595959596,-4.9032311326609035,0.2744611702265505,15.14111572638763,3
0.7238653812269876,1.4015814783254035,394.8505587173495,19.742527935867475,394.8505587173495,1.4015814783254035,24.385344619403437,1.753880929731219,30.914788072532197,30.800882979513695,618.2957614506438,1.753880929731219,0.6467661691542288,3.0335255956737766,25.0,-6.721184377417179,0.7070707070707071,-3.6876587817434023,0.3115906490904245,19.51483525271901,3
0.6429462860411931,1.4312441780347422,411.7404393288274,20.58702196644137,411.7404393288274,1.4312441780347422,24.617489311321805,2.2771222422272777,52.11212134576415,38.92819724585809,1042.242426915283,2.2771222422272777,0.8457711442786069,4.033700233573261,29.0,-7.5961186063336,0.8080808080808081,-3.562418372760339,0.2953743062056669,17.53644213406229,3
0.7614673059002433,1.1788738006441755,279.3384310068938,13.96692155034469,279.33843100689387,1.1788738006441755,19.22026319483615,2.1912051337923777,48.25386838049862,38.6108607037336,965.0773676099725,2.1912051337923777,0.5472636815920398,3.4474935313191835,35.0,-7.42069512898423,0.9090909090909091,-3.9732015976650468,0.332005864962436,22.155806768260515,3
0.7012207731695631,1.2614593763308697,319.84723138474635,15.992361569237318,319.84723138474635,1.2614593763308697,19.871303214239713,2.191137116601262,48.25087273066429,38.442896346299364,965.0174546132858,2.191137116601262,0.49751243781094523,3.4408599065787144,33.0,-9.244743386422071,0.9595959595959596,-5.803883479843356,0.3069219893025761,18.934422611007573,3
0.3604355448775538,1.4749854608890784,437.2920040766676,21.86460020383338,437.2920040766676,1.4749854608890784,24.244504486632575,2.500299104983363,62.82753092452508,43.682006690402694,1256.5506184905016,2.500299104983363,0.8457711442786069,3.997348559669385,25.0,-8.642722705775316,0.7575757575757576,-4.64537414610593,0.2762106203739476,15.33475366827956,3
0.4155732722096666,1.5810565184924874,502.4476826481848,25.12238413240924,502.44768264818475,1.5810565184924876,26.06801307288743,2.7120412664817284,73.91943670255316,47.04133053450825,1478.388734051063,2.7120412664817284,0.49751243781094523,4.520716684423974,22.0,-9.3955642971425,0.6565656565656566,-4.874847612718525,0.37389782028347623,28.09971558255968,3
0.4930521845964177,1.528161790520322,469.39097005926146,23.46954850296307,469.3909700592615,1.5281617905203218,25.14516432494419,2.661983112655481,71.2158486252328,46.35898266574771,1424.316972504656,2.661983112655481,0.5472636815920398,4.623434922385279,27.0,-9.53823315256826,0.8080808080808081,-4.914798230182981,0.3131475796222468,19.710342731277557,3
0.7272483171901054,1.2777408899855995,328.1569781701795,16.407848908508974,328.15697817017957,1.2777408899855993,20.88649798016406,2.4301822576138,59.35314734247011,42.09589675378154,1187.0629468494021,2.4301822576138,0.7462686567164178,4.168446940716795,34.0,-9.051433166040017,0.8585858585858586,-4.882986225323223,0.2763323076702826,15.348268396739128,3
0.8768820887262783,1.1301792982032979,256.738354463547,12.83691772317735,256.738354463547,1.1301792982032979,18.39176372995165,2.4284849367839776,59.27026783627614,42.920443718046954,1185.4053567255228,2.4284849367839776,0.8457711442786069,4.674676497818956,35.0,-9.276084473481628,1.0101010101010102,-4.601407975662672,0.269686290793204,14.618869783801113,3
0.7575874950153768,0.7854706647981483,124.00979721694745,6.200489860847372,124.00979721694745,0.7854706647981483,11.360608981946307,3.120166269377557,97.8411473630427,52.972823635692066,1956.8229472608537,3.120166269377557,1.4427860696517412,4.859360858649904,46.0,-15.4421987704443,1.3131313131313131,-10.582837911794396,0.3158672162844585,20.05419176298187,3
0.7450572643612272,0.9313377798968299,174.3454021128943,8.717270105644715,174.34540211289436,0.9313377798968298,13.872749743889642,2.680658660225885,72.21860506907255,46.363382153710454,1444.3721013814509,2.680658660225885,0.7960199004975124,4.309382854855537,44.0,-9.057973825881533,0.9595959595959596,-4.748590971025997,0.38517135797275853,29.819751975518358,3
0.7292376867958473,1.185106161351411,282.2997993482883,14.114989967414413,282.29979934828833,1.1851061613514107,18.246395959305858,3.2396995399134525,105.48131374460013,56.54827202734821,2109.626274892003,3.2396995399134525,0.6467661691542288,5.552265942929063,41.0,-11.552166822282782,1.1111111111111112,-5.99990087935372,0.300545902019696,18.155895683387374,3
0.7962820887149826,1.1309866602647536,257.10529596506103,12.855264798253051,257.10529596506103,1.1309866602647536,17.04672124466712,3.15178926515228,99.83444449788797,54.819113778589674,1996.6888899577593,3.1517892651522805,0.7462686567164178,5.052641918705001,44.0,-11.11605802582328,1.0606060606060606,-6.063416107118279,0.306530559564987,18.88615777339203,3
0.787882628548218,0.8369483191999781,140.79698029134536,7.0398490145672685,140.79698029134536,0.8369483191999781,12.617406875230794,3.018797870672427,91.5870628689626,52.11023284313691,1831.7412573792521,3.018797870672427,1.4925373134328357,5.090949214463263,46.0,-10.477689900007126,1.0606060606060606,-5.386740685543863,0.40561357259003233,33.068996424119135,3
0.7905370462903244,0.754990046692229,114.57200409147117,5.728600204573558,114.57200409147117,0.754990046692229,11.711918576770408,2.4231968394922108,59.01242337539664,42.5370281301445,1180.248467507933,2.4231968394922108,1.243781094527363,3.2528897405249255,45.0,-7.756784355939771,1.0101010101010102,-4.503894615414845,0.43347255862544476,37.767590275339224,3
0.7929502921053293,0.6752145223449725,91.6388448882954,4.58194224441477,91.63884488829541,0.6752145223449724,10.181296515682783,2.651072768058358,70.63327755648308,45.61245377817514,1412.6655511296615,2.651072768058358,1.1940298507462686,4.390998389642107,45.0,-8.993808413944564,1.2626262626262625,-4.602810024302458,0.3508708389827924,24.74517947534622,3
0.7235910589024854,0.5755993523249564,66.59423749377876,3.3297118746889383,66.59423749377878,0.5755993523249564,8.840275948517652,2.671695095488361,71.73644456672847,45.99940110086257,1434.7288913345692,2.671695095488361,1.3930348258706466,4.069184155171731,52.0,-11.046027277666695,0.9090909090909091,-6.976843122494965,0.3533679821646471,25.098655094641984,3
0.8617586272539253,0.8214799443999962,135.64068910933557,6.782034455466778,135.64068910933554,0.8214799443999962,12.466518469540357,2.9045960851861263,84.78861810168964,50.482634874023915,1695.7723620337927,2.9045960851861263,1.144278606965174,4.122046148557375,53.0,-9.74183368858398,1.2121212121212122,-5.619787540026604,0.4160381642521729,34.79063857697791,3
